CMDLINE /Users/damien/anaconda/bin/python test.py sn 100000 1000
MEM 0.023438 1525894637.2776
MEM 14.480469 1525894637.3829
MEM 22.402344 1525894637.4835
MEM 30.273438 1525894637.5887
MEM 35.707031 1525894637.6901
MEM 45.472656 1525894637.7931
MEM 46.171875 1525894637.8966
MEM 58.625000 1525894638.0002
MEM 67.453125 1525894638.1019
MEM 83.078125 1525894638.2031
MEM 92.792969 1525894638.3039
MEM 101.371094 1525894638.4042
MEM 101.484375 1525894638.5047
MEM 102.730469 1525894638.6051
MEM 102.890625 1525894638.7059
MEM 103.078125 1525894638.8061
MEM 103.105469 1525894638.9093
MEM 103.125000 1525894639.0097
MEM 103.140625 1525894639.1099
MEM 103.148438 1525894639.2104
MEM 103.148438 1525894639.3106
MEM 103.148438 1525894639.4116
MEM 103.148438 1525894639.5118
MEM 103.152344 1525894639.6126
MEM 103.156250 1525894639.7130
MEM 103.164062 1525894639.8133
MEM 103.164062 1525894639.9139
MEM 103.164062 1525894640.0143
MEM 103.167969 1525894640.1150
MEM 103.167969 1525894640.2155
MEM 103.183594 1525894640.3192
MEM 103.183594 1525894640.4204
MEM 103.187500 1525894640.5213
MEM 103.187500 1525894640.6220
MEM 103.187500 1525894640.7229
MEM 103.191406 1525894640.8230
MEM 103.191406 1525894640.9237
MEM 103.191406 1525894641.0253
MEM 103.191406 1525894641.1258
MEM 103.191406 1525894641.2265
MEM 103.195312 1525894641.3279
MEM 103.195312 1525894641.4292
MEM 103.199219 1525894641.5294
MEM 103.203125 1525894641.6299
MEM 103.210938 1525894641.7329
MEM 103.210938 1525894641.8331
MEM 103.214844 1525894641.9344
MEM 103.222656 1525894642.0347
MEM 103.238281 1525894642.1353
MEM 103.253906 1525894642.2368
MEM 103.253906 1525894642.3370
MEM 103.253906 1525894642.4379
MEM 103.253906 1525894642.5383
MEM 103.257812 1525894642.6387
MEM 103.257812 1525894642.7420
MEM 103.257812 1525894642.8431
MEM 103.261719 1525894642.9433
MEM 103.265625 1525894643.0438
MEM 103.265625 1525894643.1445
MEM 103.265625 1525894643.2447
MEM 103.265625 1525894643.3455
MEM 103.265625 1525894643.4458
MEM 103.265625 1525894643.5461
MEM 103.265625 1525894643.6472
MEM 103.265625 1525894643.7474
MEM 103.265625 1525894643.8476
MEM 103.265625 1525894643.9478
MEM 103.265625 1525894644.0480
MEM 103.265625 1525894644.1495
MEM 103.265625 1525894644.2509
MEM 103.269531 1525894644.3520
MEM 103.269531 1525894644.4527
MEM 103.269531 1525894644.5532
MEM 103.273438 1525894644.6536
MEM 103.273438 1525894644.7538
MEM 103.273438 1525894644.8541
MEM 103.273438 1525894644.9557
MEM 103.273438 1525894645.0571
MEM 103.273438 1525894645.1576
MEM 103.761719 1525894645.2580
MEM 103.761719 1525894645.3582
MEM 103.761719 1525894645.4584
MEM 103.761719 1525894645.5592
MEM 103.765625 1525894645.6594
MEM 103.769531 1525894645.7616
MEM 103.769531 1525894645.8622
MEM 103.777344 1525894645.9630
MEM 103.777344 1525894646.0636
MEM 103.781250 1525894646.1639
MEM 103.792969 1525894646.2654
MEM 103.792969 1525894646.3661
MEM 103.796875 1525894646.4663
MEM 103.800781 1525894646.5668
MEM 103.800781 1525894646.6672
MEM 103.800781 1525894646.7677
MEM 103.804688 1525894646.8692
MEM 103.808594 1525894646.9700
MEM 103.808594 1525894647.0704
