CMDLINE /Users/damien/anaconda/bin/python test.py sn 1000 100 10000
MEM 0.023438 1525896853.4297
MEM 9.652344 1525896853.5344
MEM 16.535156 1525896853.6396
MEM 24.972656 1525896853.7409
MEM 33.000000 1525896853.8430
MEM 41.031250 1525896853.9436
MEM 45.621094 1525896854.0479
MEM 47.152344 1525896854.1497
MEM 53.816406 1525896854.2498
MEM 63.015625 1525896854.3503
MEM 67.207031 1525896854.4528
MEM 72.277344 1525896854.5536
MEM 82.269531 1525896854.6574
MEM 86.292969 1525896854.7581
MEM 92.195312 1525896854.8583
MEM 96.460938 1525896854.9585
MEM 115.972656 1525896855.0628
MEM 182.191406 1525896855.1671
MEM 191.531250 1525896855.2681
MEM 192.699219 1525896855.3704
MEM 230.710938 1525896855.4732
MEM 230.914062 1525896855.5742
MEM 230.917969 1525896855.6744
MEM 231.085938 1525896855.7787
MEM 231.093750 1525896855.8794
MEM 231.257812 1525896855.9799
MEM 231.347656 1525896856.0841
MEM 231.507812 1525896856.1876
MEM 231.515625 1525896856.2908
MEM 231.558594 1525896856.3910
MEM 231.562500 1525896856.4925
MEM 231.570312 1525896856.5977
MEM 231.578125 1525896856.7009
MEM 231.851562 1525896856.8014
MEM 231.859375 1525896856.9079
MEM 231.898438 1525896857.0132
MEM 231.906250 1525896857.1134
MEM 231.906250 1525896857.2164
MEM 231.910156 1525896857.3194
MEM 231.925781 1525896857.4235
MEM 231.937500 1525896857.5238
MEM 231.937500 1525896857.6246
MEM 231.941406 1525896857.7277
MEM 231.953125 1525896857.8290
MEM 231.960938 1525896857.9342
MEM 232.089844 1525896858.0394
MEM 232.097656 1525896858.1399
MEM 232.105469 1525896858.2402
MEM 232.113281 1525896858.3410
MEM 232.117188 1525896858.4420
MEM 232.121094 1525896858.5428
MEM 232.125000 1525896858.6483
MEM 232.136719 1525896858.7535
MEM 232.140625 1525896858.8570
MEM 232.234375 1525896858.9623
MEM 232.246094 1525896859.0675
MEM 232.250000 1525896859.1721
MEM 232.261719 1525896859.2739
MEM 232.261719 1525896859.3742
MEM 232.273438 1525896859.4745
MEM 232.277344 1525896859.5752
MEM 232.277344 1525896859.6757
MEM 232.285156 1525896859.7780
MEM 232.296875 1525896859.8814
MEM 232.300781 1525896859.9867
MEM 232.312500 1525896860.0907
MEM 232.312500 1525896860.1910
MEM 232.394531 1525896860.2916
MEM 232.519531 1525896860.3969
MEM 232.527344 1525896860.4972
MEM 232.531250 1525896860.6008
MEM 232.546875 1525896860.7048
MEM 232.554688 1525896860.8072
MEM 232.636719 1525896860.9092
MEM 232.644531 1525896861.0139
MEM 232.652344 1525896861.1161
MEM 232.652344 1525896861.2164
MEM 232.664062 1525896861.3170
MEM 232.671875 1525896861.4175
MEM 232.683594 1525896861.5182
MEM 232.687500 1525896861.6232
MEM 232.695312 1525896861.7245
MEM 232.781250 1525896861.8291
MEM 232.871094 1525896861.9343
MEM 232.878906 1525896862.0396
MEM 232.886719 1525896862.1409
MEM 232.886719 1525896862.2442
MEM 232.964844 1525896862.3445
MEM 232.976562 1525896862.4458
MEM 232.980469 1525896862.5482
MEM 232.988281 1525896862.6538
MEM 232.988281 1525896862.7573
MEM 233.003906 1525896862.8576
MEM 233.003906 1525896862.9605
MEM 233.011719 1525896863.0658
MEM 233.015625 1525896863.1669
MEM 233.019531 1525896863.2721
MEM 233.023438 1525896863.3740
MEM 233.031250 1525896863.4743
MEM 233.031250 1525896863.5787
MEM 233.039062 1525896863.6840
MEM 233.042969 1525896863.7842
MEM 233.046875 1525896863.8850
MEM 233.046875 1525896863.9856
MEM 233.062500 1525896864.0900
MEM 233.062500 1525896864.1904
MEM 233.062500 1525896864.2907
MEM 233.062500 1525896864.3917
MEM 233.066406 1525896864.4970
MEM 233.070312 1525896864.6022
MEM 233.078125 1525896864.7073
MEM 233.078125 1525896864.8075
MEM 233.085938 1525896864.9127
MEM 233.085938 1525896865.0179
MEM 233.085938 1525896865.1221
MEM 233.089844 1525896865.2239
MEM 233.089844 1525896865.3274
MEM 233.089844 1525896865.4298
MEM 233.089844 1525896865.5345
MEM 233.089844 1525896865.6347
MEM 233.089844 1525896865.7388
MEM 233.089844 1525896865.8404
MEM 233.093750 1525896865.9414
MEM 233.097656 1525896866.0438
MEM 233.097656 1525896866.1491
MEM 233.101562 1525896866.2508
MEM 233.101562 1525896866.3555
MEM 233.105469 1525896866.4560
MEM 233.105469 1525896866.5565
MEM 233.105469 1525896866.6568
MEM 233.109375 1525896866.7576
MEM 233.109375 1525896866.8583
MEM 233.109375 1525896866.9585
MEM 233.113281 1525896867.0605
MEM 233.117188 1525896867.1614
MEM 233.121094 1525896867.2665
MEM 233.601562 1525896867.3699
MEM 233.601562 1525896867.4704
MEM 233.601562 1525896867.5739
MEM 233.601562 1525896867.6768
MEM 233.605469 1525896867.7787
MEM 233.617188 1525896867.8821
MEM 233.621094 1525896867.9858
MEM 233.699219 1525896868.0906
MEM 233.699219 1525896868.1947
MEM 233.699219 1525896868.2950
MEM 233.699219 1525896868.3954
MEM 233.699219 1525896868.4967
MEM 233.703125 1525896868.6019
MEM 233.703125 1525896868.7063
MEM 233.703125 1525896868.8066
MEM 233.703125 1525896868.9075
MEM 233.707031 1525896869.0096
MEM 233.714844 1525896869.1144
MEM 233.714844 1525896869.2155
MEM 233.714844 1525896869.3170
MEM 233.714844 1525896869.4185
MEM 233.714844 1525896869.5238
MEM 233.722656 1525896869.6240
MEM 233.722656 1525896869.7289
MEM 233.726562 1525896869.8298
MEM 233.726562 1525896869.9350
MEM 233.730469 1525896870.0368
MEM 233.730469 1525896870.1402
MEM 233.769531 1525896870.2412
MEM 233.769531 1525896870.3440
MEM 233.773438 1525896870.4441
MEM 233.777344 1525896870.5454
MEM 233.777344 1525896870.6471
MEM 233.781250 1525896870.7521
MEM 233.781250 1525896870.8545
MEM 233.781250 1525896870.9574
MEM 233.781250 1525896871.0578
MEM 233.785156 1525896871.1583
MEM 233.785156 1525896871.2585
MEM 233.792969 1525896871.3602
MEM 233.796875 1525896871.4654
MEM 233.796875 1525896871.5706
MEM 233.796875 1525896871.6708
MEM 233.796875 1525896871.7737
MEM 233.800781 1525896871.8745
MEM 233.804688 1525896871.9750
MEM 233.804688 1525896872.0762
MEM 233.804688 1525896872.1784
MEM 233.808594 1525896872.2789
MEM 233.812500 1525896872.3793
MEM 233.816406 1525896872.4807
MEM 233.816406 1525896872.5858
MEM 233.820312 1525896872.6904
MEM 233.820312 1525896872.7907
MEM 233.824219 1525896872.8947
MEM 233.828125 1525896872.9961
MEM 233.828125 1525896873.0963
MEM 233.832031 1525896873.1980
MEM 233.832031 1525896873.3029
MEM 233.832031 1525896873.4043
MEM 233.832031 1525896873.5049
MEM 233.835938 1525896873.6053
MEM 233.835938 1525896873.7057
MEM 233.839844 1525896873.8071
MEM 233.839844 1525896873.9073
MEM 233.839844 1525896874.0080
MEM 233.843750 1525896874.1137
MEM 233.843750 1525896874.2166
MEM 233.851562 1525896874.3175
MEM 233.851562 1525896874.4185
MEM 233.851562 1525896874.5237
MEM 233.851562 1525896874.6241
MEM 233.859375 1525896874.7253
MEM 233.863281 1525896874.8290
MEM 233.863281 1525896874.9300
MEM 233.863281 1525896875.0307
MEM 233.863281 1525896875.1311
MEM 233.867188 1525896875.2316
MEM 233.871094 1525896875.3340
MEM 233.871094 1525896875.4343
MEM 233.875000 1525896875.5394
MEM 233.875000 1525896875.6400
MEM 233.878906 1525896875.7404
MEM 233.878906 1525896875.8420
MEM 233.882812 1525896875.9440
MEM 233.882812 1525896876.0475
MEM 233.886719 1525896876.1531
MEM 233.890625 1525896876.2570
MEM 233.890625 1525896876.3592
MEM 233.894531 1525896876.4596
MEM 233.894531 1525896876.5635
MEM 233.902344 1525896876.6637
MEM 233.902344 1525896876.7653
MEM 233.906250 1525896876.8705
MEM 233.906250 1525896876.9736
MEM 233.906250 1525896877.0740
MEM 233.910156 1525896877.1742
MEM 233.914062 1525896877.2746
MEM 233.914062 1525896877.3778
