CMDLINE /Users/damien/anaconda/bin/python test.py pt 100000 1000
MEM 0.023438 1525894321.5131
MEM 14.222656 1525894321.6175
MEM 22.464844 1525894321.7178
MEM 32.882812 1525894321.8231
MEM 36.781250 1525894321.9273
MEM 45.773438 1525894322.0316
MEM 46.140625 1525894322.1342
MEM 52.730469 1525894322.2370
MEM 62.839844 1525894322.3374
MEM 67.343750 1525894322.4388
MEM 72.558594 1525894322.5435
MEM 82.136719 1525894322.6482
MEM 86.398438 1525894322.7487
MEM 92.449219 1525894322.8513
MEM 98.316406 1525894322.9565
MEM 101.585938 1525894323.0568
MEM 102.925781 1525894323.1606
MEM 103.601562 1525894323.2617
MEM 103.710938 1525894323.3619
MEM 103.800781 1525894323.4640
MEM 103.894531 1525894323.5645
MEM 103.925781 1525894323.6647
MEM 103.925781 1525894323.7650
MEM 103.929688 1525894323.8666
MEM 103.937500 1525894323.9669
MEM 103.941406 1525894324.0672
MEM 103.941406 1525894324.1673
MEM 103.945312 1525894324.2675
MEM 103.945312 1525894324.3685
MEM 103.949219 1525894324.4687
MEM 103.953125 1525894324.5697
MEM 103.953125 1525894324.6701
MEM 103.957031 1525894324.7705
MEM 103.972656 1525894324.8706
MEM 103.976562 1525894324.9732
MEM 103.976562 1525894325.0771
MEM 103.980469 1525894325.1780
MEM 103.984375 1525894325.2782
MEM 103.984375 1525894325.3794
MEM 103.984375 1525894325.4803
MEM 103.996094 1525894325.5817
MEM 103.996094 1525894325.6823
MEM 103.996094 1525894325.7830
MEM 103.996094 1525894325.8854
MEM 104.000000 1525894325.9861
MEM 104.007812 1525894326.0863
MEM 104.007812 1525894326.1870
MEM 104.007812 1525894326.2876
MEM 104.011719 1525894326.3879
MEM 104.023438 1525894326.4884
MEM 104.027344 1525894326.5895
MEM 104.027344 1525894326.6901
MEM 104.027344 1525894326.7907
MEM 104.050781 1525894326.8909
MEM 104.050781 1525894326.9918
MEM 104.050781 1525894327.0930
MEM 104.050781 1525894327.1944
MEM 104.074219 1525894327.2949
MEM 104.074219 1525894327.3951
MEM 104.074219 1525894327.4954
MEM 104.074219 1525894327.5958
MEM 104.074219 1525894327.6960
MEM 104.078125 1525894327.7962
MEM 104.078125 1525894327.8971
MEM 104.078125 1525894327.9981
MEM 104.078125 1525894328.0984
MEM 104.078125 1525894328.1986
MEM 104.078125 1525894328.2989
MEM 104.078125 1525894328.3991
MEM 104.089844 1525894328.4993
MEM 104.089844 1525894328.5996
MEM 104.101562 1525894328.6999
MEM 104.101562 1525894328.8005
MEM 104.101562 1525894328.9007
MEM 104.101562 1525894329.0012
MEM 104.101562 1525894329.1031
MEM 104.101562 1525894329.2072
MEM 104.105469 1525894329.3079
MEM 104.109375 1525894329.4081
MEM 104.109375 1525894329.5083
MEM 104.109375 1525894329.6093
MEM 104.109375 1525894329.7142
MEM 104.109375 1525894329.8175
MEM 104.113281 1525894329.9180
MEM 104.113281 1525894330.0186
MEM 104.175781 1525894330.1196
MEM 104.175781 1525894330.2204
MEM 104.191406 1525894330.3218
MEM 104.203125 1525894330.4235
MEM 104.218750 1525894330.5238
MEM 104.230469 1525894330.6273
MEM 104.234375 1525894330.7286
MEM 104.234375 1525894330.8289
MEM 104.234375 1525894330.9292
MEM 104.250000 1525894331.0310
MEM 104.250000 1525894331.1312
MEM 104.250000 1525894331.2318
MEM 104.253906 1525894331.3321
MEM 104.253906 1525894331.4328
MEM 104.253906 1525894331.5331
MEM 104.261719 1525894331.6345
MEM 104.265625 1525894331.7347
MEM 104.277344 1525894331.8350
MEM 104.277344 1525894331.9352
MEM 104.281250 1525894332.0360
MEM 104.281250 1525894332.1399
MEM 104.281250 1525894332.2400
MEM 104.281250 1525894332.3406
MEM 104.285156 1525894332.4409
MEM 104.292969 1525894332.5413
MEM 104.292969 1525894332.6417
MEM 104.292969 1525894332.7443
MEM 104.292969 1525894332.8459
MEM 104.292969 1525894332.9502
MEM 104.316406 1525894333.0529
MEM 104.316406 1525894333.1532
MEM 104.316406 1525894333.2541
MEM 104.316406 1525894333.3544
MEM 104.343750 1525894333.4548
MEM 104.343750 1525894333.5581
MEM 104.343750 1525894333.6586
MEM 104.343750 1525894333.7589
MEM 104.343750 1525894333.8599
MEM 104.343750 1525894333.9601
MEM 104.355469 1525894334.0609
MEM 104.355469 1525894334.1621
MEM 104.355469 1525894334.2669
MEM 104.355469 1525894334.3671
MEM 104.363281 1525894334.4681
MEM 104.363281 1525894334.5683
MEM 104.363281 1525894334.6686
MEM 104.363281 1525894334.7731
MEM 104.363281 1525894334.8732
MEM 104.363281 1525894334.9735
MEM 104.363281 1525894335.0750
MEM 104.363281 1525894335.1762
MEM 104.363281 1525894335.2770
MEM 104.363281 1525894335.3791
MEM 104.375000 1525894335.4794
MEM 104.375000 1525894335.5812
MEM 104.382812 1525894335.6816
MEM 104.398438 1525894335.7818
MEM 104.398438 1525894335.8822
MEM 104.398438 1525894335.9836
MEM 104.398438 1525894336.0838
MEM 104.398438 1525894336.1850
MEM 104.398438 1525894336.2857
MEM 104.398438 1525894336.3860
MEM 104.398438 1525894336.4864
MEM 104.414062 1525894336.5876
MEM 104.414062 1525894336.6879
MEM 104.425781 1525894336.7905
MEM 104.425781 1525894336.8921
MEM 104.425781 1525894336.9925
MEM 104.425781 1525894337.0928
MEM 104.425781 1525894337.1931
MEM 104.441406 1525894337.2941
MEM 104.441406 1525894337.3949
MEM 104.441406 1525894337.4952
MEM 104.441406 1525894337.5954
MEM 104.441406 1525894337.6957
MEM 104.449219 1525894337.7964
MEM 104.472656 1525894337.8972
MEM 104.488281 1525894338.0016
MEM 104.500000 1525894338.1018
MEM 104.500000 1525894338.2025
MEM 104.511719 1525894338.3042
MEM 104.511719 1525894338.4052
MEM 104.511719 1525894338.5066
MEM 104.511719 1525894338.6083
MEM 104.515625 1525894338.7085
MEM 104.515625 1525894338.8092
MEM 104.535156 1525894338.9097
MEM 104.535156 1525894339.0133
MEM 104.535156 1525894339.1143
MEM 104.535156 1525894339.2145
MEM 104.535156 1525894339.3186
MEM 104.535156 1525894339.4230
MEM 104.535156 1525894339.5239
MEM 104.546875 1525894339.6249
MEM 104.554688 1525894339.7255
MEM 104.554688 1525894339.8257
MEM 104.554688 1525894339.9273
MEM 104.554688 1525894340.0311
MEM 104.562500 1525894340.1313
MEM 104.562500 1525894340.2325
MEM 104.562500 1525894340.3356
MEM 104.562500 1525894340.4359
MEM 104.562500 1525894340.5400
MEM 104.578125 1525894340.6405
MEM 104.578125 1525894340.7407
MEM 104.578125 1525894340.8432
MEM 104.578125 1525894340.9435
MEM 104.578125 1525894341.0438
MEM 104.582031 1525894341.1447
MEM 104.582031 1525894341.2450
MEM 104.582031 1525894341.3452
MEM 104.582031 1525894341.4454
MEM 104.585938 1525894341.5469
MEM 104.597656 1525894341.6483
MEM 104.597656 1525894341.7486
MEM 104.597656 1525894341.8490
MEM 104.597656 1525894341.9492
MEM 104.597656 1525894342.0499
MEM 104.597656 1525894342.1510
MEM 104.597656 1525894342.2524
MEM 104.609375 1525894342.3526
MEM 104.609375 1525894342.4529
MEM 104.609375 1525894342.5569
MEM 104.609375 1525894342.6577
MEM 104.613281 1525894342.7586
MEM 104.617188 1525894342.8591
MEM 104.617188 1525894342.9603
MEM 104.617188 1525894343.0604
MEM 104.617188 1525894343.1610
MEM 104.617188 1525894343.2625
MEM 104.621094 1525894343.3627
MEM 104.621094 1525894343.4644
MEM 104.628906 1525894343.5649
MEM 104.628906 1525894343.6653
MEM 104.632812 1525894343.7657
MEM 104.632812 1525894343.8665
MEM 104.632812 1525894343.9671
MEM 104.648438 1525894344.0675
MEM 104.660156 1525894344.1680
MEM 104.664062 1525894344.2689
MEM 104.664062 1525894344.3691
MEM 104.664062 1525894344.4697
MEM 104.679688 1525894344.5725
MEM 104.679688 1525894344.6733
MEM 104.679688 1525894344.7736
MEM 104.679688 1525894344.8743
MEM 104.683594 1525894344.9745
MEM 104.683594 1525894345.0748
MEM 104.683594 1525894345.1756
MEM 104.683594 1525894345.2762
MEM 104.683594 1525894345.3771
MEM 104.683594 1525894345.4778
MEM 104.683594 1525894345.5788
MEM 104.683594 1525894345.6790
MEM 104.683594 1525894345.7792
MEM 104.683594 1525894345.8810
MEM 104.683594 1525894345.9844
MEM 104.691406 1525894346.0847
MEM 104.691406 1525894346.1881
MEM 104.691406 1525894346.2890
MEM 104.691406 1525894346.3892
MEM 104.695312 1525894346.4894
MEM 104.695312 1525894346.5901
MEM 104.695312 1525894346.6908
MEM 104.695312 1525894346.7911
MEM 104.695312 1525894346.8914
MEM 104.710938 1525894346.9939
MEM 104.710938 1525894347.0942
MEM 104.710938 1525894347.1948
MEM 104.710938 1525894347.2953
MEM 104.710938 1525894347.3955
MEM 104.714844 1525894347.4958
MEM 104.714844 1525894347.5967
MEM 104.718750 1525894347.6977
MEM 104.718750 1525894347.7983
